draw_id,R3-R0:mission_success:sampled_seeds,R3-R0:safety_composite:sampled_seeds,R3-R0:progress:sampled_seeds,R3-R0:total_wakes:sampled_seeds,R3-R1:mission_success:sampled_seeds,R3-R1:safety_composite:sampled_seeds,R3-R1:progress:sampled_seeds,R3-R1:total_wakes:sampled_seeds,R3-R2:mission_success:sampled_seeds,R3-R2:safety_composite:sampled_seeds,R3-R2:progress:sampled_seeds,R3-R2:total_wakes:sampled_seeds,P4-P6:mission_success:sampled_seeds,P4-P6:progress:sampled_seeds,R3-R0:mission_success,R3-R0:safety_composite,R3-R0:progress,R3-R0:total_wakes,R3-R1:mission_success,R3-R1:safety_composite,R3-R1:progress,R3-R1:total_wakes,R3-R2:mission_success,R3-R2:safety_composite,R3-R2:progress,R3-R2:total_wakes,P4-P6:mission_success,P4-P6:progress
973,20262303|20262305|20262303|20262309|20262304|20262310|20262305|20262306|20262310|20262306,20262303|20262305|20262303|20262309|20262304|20262310|20262305|20262306|20262310|20262306,20262303|20262305|20262303|20262309|20262304|20262310|20262305|20262306|20262310|20262306,20262303|20262305|20262303|20262309|20262304|20262310|20262305|20262306|20262310|20262306,20262303|20262305|20262303|20262309|20262304|20262310|20262305|20262306|20262310|20262306,20262303|20262305|20262303|20262309|20262304|20262310|20262305|20262306|20262310|20262306,20262303|20262305|20262303|20262309|20262304|20262310|20262305|20262306|20262310|20262306,20262303|20262305|20262303|20262309|20262304|20262310|20262305|20262306|20262310|20262306,20262303|20262305|20262303|20262309|20262304|20262310|20262305|20262306|20262310|20262306,20262303|20262305|20262303|20262309|20262304|20262310|20262305|20262306|20262310|20262306,20262303|20262305|20262303|20262309|20262304|20262310|20262305|20262306|20262310|20262306,20262303|20262305|20262303|20262309|20262304|20262310|20262305|20262306|20262310|20262306,20262302|20262303|20262304|20262305|20262304,20262302|20262303|20262304|20262305|20262304,0.6727272727272728,0.01818181818181818,0.6218969249978106,-0.5696969696969696,0.2409090909090909,0.01818181818181818,0.23324997475282175,0.20757575757575758,-0.01818181818181818,0.01818181818181818,-0.01578968796783455,-0.6727272727272728,-0.30666666666666664,-0.27007587704657887
974,20262306|20262306|20262308|20262308|20262309|20262301|20262309|20262308|20262304|20262304,20262306|20262306|20262308|20262308|20262309|20262301|20262309|20262308|20262304|20262304,20262306|20262306|20262308|20262308|20262309|20262301|20262309|20262308|20262304|20262304,20262306|20262306|20262308|20262308|20262309|20262301|20262309|20262308|20262304|20262304,20262306|20262306|20262308|20262308|20262309|20262301|20262309|20262308|20262304|20262304,20262306|20262306|20262308|20262308|20262309|20262301|20262309|20262308|20262304|20262304,20262306|20262306|20262308|20262308|20262309|20262301|20262309|20262308|20262304|20262304,20262306|20262306|20262308|20262308|20262309|20262301|20262309|20262308|20262304|20262304,20262306|20262306|20262308|20262308|20262309|20262301|20262309|20262308|20262304|20262304,20262306|20262306|20262308|20262308|20262309|20262301|20262309|20262308|20262304|20262304,20262306|20262306|20262308|20262308|20262309|20262301|20262309|20262308|20262304|20262304,20262306|20262306|20262308|20262308|20262309|20262301|20262309|20262308|20262304|20262304,20262302|20262303|20262304|20262305|20262305,20262302|20262303|20262304|20262305|20262305,0.690909090909091,0.0,0.6383503609893754,-0.6045454545454547,0.2590909090909091,0.0,0.2492783478482711,0.17272727272727276,0.0,0.0,6.121697429032381e-08,-0.690909090909091,-0.3006060606060606,-0.26991662468810607
975,20262302|20262305|20262301|20262306|20262303|20262302|20262302|20262305|20262309|20262306,20262302|20262305|20262301|20262306|20262303|20262302|20262302|20262305|20262309|20262306,20262302|20262305|20262301|20262306|20262303|20262302|20262302|20262305|20262309|20262306,20262302|20262305|20262301|20262306|20262303|20262302|20262302|20262305|20262309|20262306,20262302|20262305|20262301|20262306|20262303|20262302|20262302|20262305|20262309|20262306,20262302|20262305|20262301|20262306|20262303|20262302|20262302|20262305|20262309|20262306,20262302|20262305|20262301|20262306|20262303|20262302|20262302|20262305|20262309|20262306,20262302|20262305|20262301|20262306|20262303|20262302|20262302|20262305|20262309|20262306,20262302|20262305|20262301|20262306|20262303|20262302|20262302|20262305|20262309|20262306,20262302|20262305|20262301|20262306|20262303|20262302|20262302|20262305|20262309|20262306,20262302|20262305|20262301|20262306|20262303|20262302|20262302|20262305|20262309|20262306,20262302|20262305|20262301|20262306|20262303|20262302|20262302|20262305|20262309|20262306,20262302|20262303|20262305|20262301|20262301,20262302|20262303|20262305|20262301|20262301,0.6696969696969697,0.00909090909090909,0.6179412893607815,-0.5598484848484848,0.24545454545454545,0.00909090909090909,0.23655138316420987,0.2037878787878788,-0.00909090909090909,0.00909090909090909,-0.007894792898554815,-0.6696969696969697,-0.27030303030303027,-0.2542605277019217
976,20262302|20262310|20262309|20262307|20262308|20262301|20262307|20262310|20262309|20262302,20262302|20262310|20262309|20262307|20262308|20262301|20262307|20262310|20262309|20262302,20262302|20262310|20262309|20262307|20262308|20262301|20262307|20262310|20262309|20262302,20262302|20262310|20262309|20262307|20262308|20262301|20262307|20262310|20262309|20262302,20262302|20262310|20262309|20262307|20262308|20262301|20262307|20262310|20262309|20262302,20262302|20262310|20262309|20262307|20262308|20262301|20262307|20262310|20262309|20262302,20262302|20262310|20262309|20262307|20262308|20262301|20262307|20262310|20262309|20262302,20262302|20262310|20262309|20262307|20262308|20262301|20262307|20262310|20262309|20262302,20262302|20262310|20262309|20262307|20262308|20262301|20262307|20262310|20262309|20262302,20262302|20262310|20262309|20262307|20262308|20262301|20262307|20262310|20262309|20262302,20262302|20262310|20262309|20262307|20262308|20262301|20262307|20262310|20262309|20262302,20262302|20262310|20262309|20262307|20262308|20262301|20262307|20262310|20262309|20262302,20262302|20262303|20262305|20262301|20262302,20262302|20262303|20262305|20262301|20262302,0.6787878787878789,0.0,0.6249308567887717,-0.543939393939394,0.2545454545454545,0.0,0.24411728837012098,0.21969696969696972,0.0,0.0,6.430102094608892e-08,-0.6787878787878789,-0.27030303030303027,-0.2506895236386966
977,20262309|20262310|20262307|20262309|20262309|20262309|20262309|20262302|20262301|20262307,20262309|20262310|20262307|20262309|20262309|20262309|20262309|20262302|20262301|20262307,20262309|20262310|20262307|20262309|20262309|20262309|20262309|20262302|20262301|20262307,20262309|20262310|20262307|20262309|20262309|20262309|20262309|20262302|20262301|20262307,20262309|20262310|20262307|20262309|20262309|20262309|20262309|20262302|20262301|20262307,20262309|20262310|20262307|20262309|20262309|20262309|20262309|20262302|20262301|20262307,20262309|20262310|20262307|20262309|20262309|20262309|20262309|20262302|20262301|20262307,20262309|20262310|20262307|20262309|20262309|20262309|20262309|20262302|20262301|20262307,20262309|20262310|20262307|20262309|20262309|20262309|20262309|20262302|20262301|20262307,20262309|20262310|20262307|20262309|20262309|20262309|20262309|20262302|20262301|20262307,20262309|20262310|20262307|20262309|20262309|20262309|20262309|20262302|20262301|20262307,20262309|20262310|20262307|20262309|20262309|20262309|20262309|20262302|20262301|20262307,20262302|20262303|20262305|20262301|20262303,20262302|20262303|20262305|20262301|20262303,0.696969696969697,0.0,0.6410140157266425,-0.5765151515151514,0.26136363636363635,0.0,0.2504779397338578,0.2075757575757576,0.0,0.0,5.5315098861464695e-08,-0.696969696969697,-0.25575757575757574,-0.24036421258800011
978,20262309|20262309|20262301|20262307|20262305|20262305|20262303|20262302|20262303|20262308,20262309|20262309|20262301|20262307|20262305|20262305|20262303|20262302|20262303|20262308,20262309|20262309|20262301|20262307|20262305|20262305|20262303|20262302|20262303|20262308,20262309|20262309|20262301|20262307|20262305|20262305|20262303|20262302|20262303|20262308,20262309|20262309|20262301|20262307|20262305|20262305|20262303|20262302|20262303|20262308,20262309|20262309|20262301|20262307|20262305|20262305|20262303|20262302|20262303|20262308,20262309|20262309|20262301|20262307|20262305|20262305|20262303|20262302|20262303|20262308,20262309|20262309|20262301|20262307|20262305|20262305|20262303|20262302|20262303|20262308,20262309|20262309|20262301|20262307|20262305|20262305|20262303|20262302|20262303|20262308,20262309|20262309|20262301|20262307|20262305|20262305|20262303|20262302|20262303|20262308,20262309|20262309|20262301|20262307|20262305|20262305|20262303|20262302|20262303|20262308,20262309|20262309|20262301|20262307|20262305|20262305|20262303|20262302|20262303|20262308,20262302|20262303|20262305|20262301|20262304,20262302|20262303|20262305|20262301|20262304,0.6727272727272727,0.01818181818181818,0.6206022641865139,-0.5696969696969696,0.2409090909090909,0.01818181818181818,0.23275694124333945,0.20757575757575758,-0.01818181818181818,0.01818181818181818,-0.0157896664012633,-0.6727272727272727,-0.28848484848484846,-0.2621682023742503
979,20262309|20262308|20262308|20262308|20262306|20262303|20262306|20262303|20262304|20262304,20262309|20262308|20262308|20262308|20262306|20262303|20262306|20262303|20262304|20262304,20262309|20262308|20262308|20262308|20262306|20262303|20262306|20262303|20262304|20262304,20262309|20262308|20262308|20262308|20262306|20262303|20262306|20262303|20262304|20262304,20262309|20262308|20262308|20262308|20262306|20262303|20262306|20262303|20262304|20262304,20262309|20262308|20262308|20262308|20262306|20262303|20262306|20262303|20262304|20262304,20262309|20262308|20262308|20262308|20262306|20262303|20262306|20262303|20262304|20262304,20262309|20262308|20262308|20262308|20262306|20262303|20262306|20262303|20262304|20262304,20262309|20262308|20262308|20262308|20262306|20262303|20262306|20262303|20262304|20262304,20262309|20262308|20262308|20262308|20262306|20262303|20262306|20262303|20262304|20262304,20262309|20262308|20262308|20262308|20262306|20262303|20262306|20262303|20262304|20262304,20262309|20262308|20262308|20262308|20262306|20262303|20262306|20262303|20262304|20262304,20262302|20262303|20262305|20262301|20262305,20262302|20262303|20262305|20262301|20262305,0.6787878787878789,0.01818181818181818,0.6274807201557914,-0.5916666666666668,0.24318181818181817,0.01818181818181818,0.23538538627282451,0.19242424242424244,-0.01818181818181818,0.01818181818181818,-0.015789649121328252,-0.6787878787878789,-0.28242424242424236,-0.2620089500157775
980,20262306|20262304|20262310|20262302|20262303|20262301|20262306|20262305|20262309|20262303,20262306|20262304|20262310|20262302|20262303|20262301|20262306|20262305|20262309|20262303,20262306|20262304|20262310|20262302|20262303|20262301|20262306|20262305|20262309|20262303,20262306|20262304|20262310|20262302|20262303|20262301|20262306|20262305|20262309|20262303,20262306|20262304|20262310|20262302|20262303|20262301|20262306|20262305|20262309|20262303,20262306|20262304|20262310|20262302|20262303|20262301|20262306|20262305|20262309|20262303,20262306|20262304|20262310|20262302|20262303|20262301|20262306|20262305|20262309|20262303,20262306|20262304|20262310|20262302|20262303|20262301|20262306|20262305|20262309|20262303,20262306|20262304|20262310|20262302|20262303|20262301|20262306|20262305|20262309|20262303,20262306|20262304|20262310|20262302|20262303|20262301|20262306|20262305|20262309|20262303,20262306|20262304|20262310|20262302|20262303|20262301|20262306|20262305|20262309|20262303,20262306|20262304|20262310|20262302|20262303|20262301|20262306|20262305|20262309|20262303,20262302|20262303|20262305|20262302|20262301,20262302|20262303|20262305|20262302|20262301,0.6727272727272727,0.01818181818181818,0.6211038402179387,-0.5696969696969697,0.2409090909090909,0.01818181818181818,0.23295331910311212,0.20757575757575758,-0.01818181818181818,0.01818181818181818,-0.015789671743839176,-0.6727272727272727,-0.27030303030303027,-0.2506895236386966
981,20262301|20262301|20262310|20262308|20262301|20262306|20262301|20262305|20262301|20262307,20262301|20262301|20262310|20262308|20262301|20262306|20262301|20262305|20262301|20262307,20262301|20262301|20262310|20262308|20262301|20262306|20262301|20262305|20262301|20262307,20262301|20262301|20262310|20262308|20262301|20262306|20262301|20262305|20262301|20262307,20262301|20262301|20262310|20262308|20262301|20262306|20262301|20262305|20262301|20262307,20262301|20262301|20262310|20262308|20262301|20262306|20262301|20262305|20262301|20262307,20262301|20262301|20262310|20262308|20262301|20262306|20262301|20262305|20262301|20262307,20262301|20262301|20262310|20262308|20262301|20262306|20262301|20262305|20262301|20262307,20262301|20262301|20262310|20262308|20262301|20262306|20262301|20262305|20262301|20262307,20262301|20262301|20262310|20262308|20262301|20262306|20262301|20262305|20262301|20262307,20262301|20262301|20262310|20262308|20262301|20262306|20262301|20262305|20262301|20262307,20262301|20262301|20262310|20262308|20262301|20262306|20262301|20262305|20262301|20262307,20262302|20262303|20262305|20262302|20262302,20262302|20262303|20262305|20262302|20262302,0.6666666666666667,0.0,0.6150037353572136,-0.5666666666666667,0.25,0.0,0.24014064552587397,0.18333333333333332,0.0,0.0,1.6894457177674126e-08,-0.6666666666666667,-0.27030303030303027,-0.24711851957547157
982,20262301|20262306|20262306|20262303|20262303|20262303|20262303|20262310|20262307|20262301,20262301|20262306|20262306|20262303|20262303|20262303|20262303|20262310|20262307|20262301,20262301|20262306|20262306|20262303|20262303|20262303|20262303|20262310|20262307|20262301,20262301|20262306|20262306|20262303|20262303|20262303|20262303|20262310|20262307|20262301,20262301|20262306|20262306|20262303|20262303|20262303|20262303|20262310|20262307|20262301,20262301|20262306|20262306|20262303|20262303|20262303|20262303|20262310|20262307|20262301,20262301|20262306|20262306|20262303|20262303|20262303|20262303|20262310|20262307|20262301,20262301|20262306|20262306|20262303|20262303|20262303|20262303|20262310|20262307|20262301,20262301|20262306|20262306|20262303|20262303|20262303|20262303|20262310|20262307|20262301,20262301|20262306|20262306|20262303|20262303|20262303|20262303|20262310|20262307|20262301,20262301|20262306|20262306|20262303|20262303|20262303|20262303|20262310|20262307|20262301,20262301|20262306|20262306|20262303|20262303|20262303|20262303|20262310|20262307|20262301,20262302|20262303|20262305|20262302|20262303,20262302|20262303|20262305|20262302|20262303,0.6545454545454545,0.03636363636363636,0.603621417998847,-0.5515151515151515,0.22272727272727275,0.03636363636363636,0.2164916905510809,0.22575757575757574,-0.03636363636363636,0.03636363636363636,-0.0315793940936722,-0.6545454545454545,-0.25575757575757574,-0.2367932085247751
983,20262304|20262304|20262308|20262304|20262302|20262307|20262310|20262303|20262304|20262305,20262304|20262304|20262308|20262304|20262302|20262307|20262310|20262303|20262304|20262305,20262304|20262304|20262308|20262304|20262302|20262307|20262310|20262303|20262304|20262305,20262304|20262304|20262308|20262304|20262302|20262307|20262310|20262303|20262304|20262305,20262304|20262304|20262308|20262304|20262302|20262307|20262310|20262303|20262304|20262305,20262304|20262304|20262308|20262304|20262302|20262307|20262310|20262303|20262304|20262305,20262304|20262304|20262308|20262304|20262302|20262307|20262310|20262303|20262304|20262305,20262304|20262304|20262308|20262304|20262302|20262307|20262310|20262303|20262304|20262305,20262304|20262304|20262308|20262304|20262302|20262307|20262310|20262303|20262304|20262305,20262304|20262304|20262308|20262304|20262302|20262307|20262310|20262303|20262304|20262305,20262304|20262304|20262308|20262304|20262302|20262307|20262310|20262303|20262304|20262305,20262304|20262304|20262308|20262304|20262302|20262307|20262310|20262303|20262304|20262305,20262302|20262303|20262305|20262302|20262304,20262302|20262303|20262305|20262302|20262304,0.6878787878787879,0.00909090909090909,0.6358304775758862,-0.5757575757575757,0.25227272727272726,0.00909090909090909,0.2433958705550449,0.20833333333333334,-0.00909090909090909,0.00909090909090909,-0.007894809983423009,-0.6878787878787879,-0.28848484848484846,-0.25859719831102523
